,Landing,Date,Boat,Trip Type,Anglers,Fish Count
190,daveys-locker,2019-05-11,Western Pride,1/2 Day AM,14,"81 Rockfish, 15 Sanddab, 10 Sculpin, 8 Vermilion Rockfish, 6 Bocaccio"
191,daveys-locker,2019-05-11,Western Pride,1/2 Day PM,42,"102 Rockfish, 83 Sculpin, 36 Bocaccio, 20 Sanddab, 2 Whitefish, 2 Vermilion Rockfish"
192,daveys-locker,2019-05-12,Bongos,Full Day,3,"10 Calico Bass, 4 Yellowtail"
193,daveys-locker,2019-05-12,Freelance,1/2 Day Twilight,25,"25 Rockfish, 8 Sand Bass, 2 Sculpin"
194,daveys-locker,2019-05-12,Freelance,3/4 Day,55,"158 Whitefish, 53 Blue Perch, 21 Rockfish, 18 Yellowtail, 11 Vermilion Rockfish, 7 Sheephead, 7 Calico Bass, 1 Barracuda"
195,daveys-locker,2019-05-12,Thunderbird,Overnight,32,"207 Rockfish, 113 Whitefish, 44 Yellowtail, 6 Sheephead"
196,daveys-locker,2019-05-13,Freelance,3/4 Day,33,"137 Whitefish, 27 Rockfish, 9 Vermilion Rockfish, 5 Blue Perch, 4 Sheephead, 1 Sculpin"
197,daveys-locker,2019-05-13,Western Pride,1/2 Day AM,16,"80 Sculpin, 45 Sanddab, 33 Rockfish, 15 Whitefish, 5 Vermilion Rockfish"
198,daveys-locker,2019-05-13,Western Pride,1/2 Day PM,26,"68 Vermilion Rockfish, 37 Rockfish, 13 Bocaccio, 10 Sanddab, 1 Sculpin"
199,daveys-locker,2019-05-17,Freelance,3/4 Day,78,"150 Sculpin, 40 Whitefish"
200,daveys-locker,2019-05-18,Bongos,3/4 Day,5,"10 Calico Bass, 5 Yellowtail, 2 Bonito, 1 Sheephead"
201,daveys-locker,2019-05-18,Freelance,3/4 Day,54,"127 Sculpin, 37 Whitefish, 15 Calico Bass, 11 Bonito, 10 Yellowtail, 2 Sheephead"
202,daveys-locker,2019-05-18,Thunderbird,Overnight,37,"43 Rockfish, 16 Whitefish, 11 Calico Bass, 7 Bonito, 7 Yellowtail"
203,daveys-locker,2019-05-18,Western Pride,1/2 Day AM,48,"240 Sculpin, 65 Whitefish, 5 Rockfish, 2 Blue Perch"
204,daveys-locker,2019-05-18,Western Pride,1/2 Day PM,20,"51 Vermilion Rockfish, 27 Rockfish, 12 Whitefish, 1 Sand Bass"
205,daveys-locker,2019-05-19,Freelance,1/2 Day Twilight,30,150 Sculpin
206,daveys-locker,2019-05-19,Freelance,3/4 Day,55,"250 Sculpin, 85 Whitefish, 45 Rockfish, 15 Bocaccio"
207,daveys-locker,2019-05-19,Thunderbird,Overnight,37,6 Yellowtail
208,daveys-locker,2019-05-19,Western Pride,1/2 Day AM,18,"90 Rockfish, 25 Whitefish"
209,daveys-locker,2019-05-19,Western Pride,1/2 Day PM,18,"30 Blue Perch, 15 Calico Bass, 10 Whitefish, 5 Sheephead, 2 Sand Bass"
210,daveys-locker,2019-05-20,Western Pride,1/2 Day AM,21,"31 Whitefish, 25 Rockfish, 13 Vermilion Rockfish, 3 Blue Perch, 2 Sand Bass, 1 Sculpin"
211,daveys-locker,2019-05-24,Freelance,3/4 Day,54,"175 Sculpin, 70 Whitefish, 20 Rockfish, 10 Calico Bass, 7 Barracuda, 1 Lingcod, 1 Halibut"
212,daveys-locker,2019-05-24,Western Pride,1/2 Day AM,41,"195 Sculpin, 96 Whitefish"
213,daveys-locker,2019-05-24,Western Pride,1/2 Day PM,20,"75 Whitefish, 15 Sculpin"
214,daveys-locker,2019-05-25,Freelance,1/2 Day Twilight,37,185 Sculpin
215,daveys-locker,2019-05-25,Freelance,3/4 Day,55,"125 Whitefish, 100 Sculpin, 25 Rockfish, 6 Bocaccio, 1 Barracuda, 1 Bonito"
216,daveys-locker,2019-05-25,Western Pride,1/2 Day AM,43,"186 Sculpin, 77 Whitefish, 1 Rock Sole"
217,daveys-locker,2019-05-25,Western Pride,1/2 Day PM,39,"120 Sculpin, 42 Whitefish"
218,daveys-locker,2019-05-26,Freelance,3/4 Day,53,"210 Sculpin, 100 Sanddab, 41 Whitefish, 30 Rockfish"
219,daveys-locker,2019-05-26,Freelance,3/4 Day,53,"210 Sculpin, 100 Sanddab, 41 Whitefish, 30 Rockfish"
220,daveys-locker,2019-05-26,Western Pride,1/2 Day AM,40,"60 Sculpin, 30 Whitefish"
221,daveys-locker,2019-05-26,Western Pride,1/2 Day PM,19,"49 Sculpin, 15 Whitefish"
222,daveys-locker,2019-05-27,Freelance,3/4 Day,55,"97 Sculpin, 33 Rockfish, 6 Whitefish, 4 Blue Perch, 4 Vermilion Rockfish"
223,daveys-locker,2019-05-27,Thunderbird,Overnight,37,"98 Rockfish, 24 Whitefish, 21 Yellowtail, 4 Sheephead, 3 Calico Bass"
224,daveys-locker,2019-05-27,Western Pride,1/2 Day PM,40,"134 Sculpin, 21 Whitefish, 3 Blue Perch, 3 Vermilion Rockfish"
225,daveys-locker,2019-05-28,Freelance,3/4 Day,68,"246 Sculpin, 169 Whitefish, 152 Sanddab, 47 Rockfish, 10 Vermilion Rockfish, 1 Sheephead"
226,daveys-locker,2019-05-28,Thunderbird,Overnight,20,"21 Calico Bass, 20 Yellowtail, 12 Bonito"
227,daveys-locker,2019-05-28,Western Pride,1/2 Day AM,25,"125 Sculpin, 15 Whitefish, 1 Sand Bass"
228,daveys-locker,2019-05-28,Western Pride,1/2 Day PM,15,"12 Rockfish, 8 Calico Bass, 8 Sand Bass, 2 Blue Perch"
229,daveys-locker,2019-05-29,Thunderbird,Overnight,20,"129 Yellowtail, 34 Bonito"
230,daveys-locker,2019-05-29,Western Pride,1/2 Day AM,24,"120 Sculpin, 10 Whitefish, 1 Vermilion Rockfish"
231,daveys-locker,2019-05-30,Freelance,3/4 Day,80,"165 Sculpin, 65 Sanddab, 21 Whitefish, 14 Bocaccio"
232,daveys-locker,2019-05-30,Western Pride,1/2 Day AM,23,"115 Sculpin, 14 Whitefish, 12 Rockfish, 11 Bocaccio, 2 Vermilion Rockfish"
233,daveys-locker,2019-05-30,Western Pride,1/2 Day PM,13,"21 Calico Bass, 1 Sculpin, 1 Whitefish"
234,daveys-locker,2019-05-31,Freelance,3/4 Day,80,"185 Sculpin, 87 Whitefish, 15 Rockfish, 5 Blue Perch, 2 Sheephead, 1 Barracuda, 1 Halibut"
235,daveys-locker,2019-05-31,Thunderbird,Overnight,37,"16 Yellowtail, 1 Halibut"
236,daveys-locker,2019-05-31,Western Pride,1/2 Day AM,30,"150 Sculpin, 57 Whitefish, 10 Rockfish, 1 Sheephead"
237,daveys-locker,2019-05-31,Western Pride,1/2 Day PM,24,"108 Sculpin, 10 Whitefish, 1 Sheephead, 1 Sand Bass"
238,daveys-locker,2019-06-01,Freelance,1/2 Day Twilight,41,160 Sculpin
239,daveys-locker,2019-06-01,Freelance,3/4 Day,53,"315 Whitefish, 41 Blue Perch, 22 Spanish Jack, 18 Calico Bass, 11 Sheephead, 10 Rockfish, 7 Bonito, 4 Sculpin, 1 Yellowtail, 1 Barracuda"
240,daveys-locker,2019-06-01,Western Pride,1/2 Day AM,42,"152 Sculpin, 56 Whitefish"
241,daveys-locker,2019-06-01,Western Pride,1/2 Day PM,40,"156 Sculpin, 10 Whitefish"
242,daveys-locker,2019-06-02,Freelance,3/4 Day,54,"107 Whitefish, 15 Calico Bass, 15 Yellowtail, 10 Rockfish, 6 Sheephead, 2 Bonito, 2 Barracuda"
243,daveys-locker,2019-06-02,Thunderbird,Overnight,36,"213 Rockfish, 64 Whitefish, 20 Calico Bass, 12 Yellowtail, 3 Sheephead, 1 White Seabass"
244,daveys-locker,2019-06-02,Western Pride,1/2 Day AM,46,"171 Sculpin, 12 Whitefish"
245,daveys-locker,2019-06-02,Western Pride,1/2 Day PM,40,"137 Sculpin, 1 Wolf Eel"
246,daveys-locker,2019-06-03,Western Pride,1/2 Day AM,15,75 Sculpin
247,daveys-locker,2019-06-03,Western Pride,1/2 Day PM,16,"11 Calico Bass, 5 Blacksmith, 3 Rockfish, 3 Sand Bass, 2 Whitefish, 1 Sculpin, 1 Sheephead"
248,daveys-locker,2019-06-04,Bongos,3/4 Day,4,"10 Rockfish, 10 Calico Bass Released, 4 Yellowtail"
249,daveys-locker,2019-06-04,Bongos,3/4 Day,4,"10 Rockfish, 10 Calico Bass Released, 4 Yellowtail"
250,daveys-locker,2019-06-04,Freelance,3/4 Day,68,"143 Sculpin, 37 Whitefish, 22 Bonito, 7 Calico Bass, 6 Sheephead, 2 Barracuda, 1 Vermilion Rockfish, 1 Sand Bass, 1 Rock Sole"
251,daveys-locker,2019-06-04,Thunderbird,Overnight,31,"238 Rockfish, 13 Calico Bass, 7 Sheephead, 2 Lingcod, 1 White Seabass, 1 Yellowtail, 1 Halibut"
252,daveys-locker,2019-06-04,Western Pride,1/2 Day AM,26,125 Sculpin
253,daveys-locker,2019-06-04,Western Pride,1/2 Day AM,26,125 Sculpin
254,daveys-locker,2019-06-04,Western Pride,1/2 Day PM,26,"112 Sculpin, 1 Vermilion Rockfish, 1 Lingcod"
255,daveys-locker,2019-06-05,Freelance,3/4 Day,53,"103 Sculpin, 31 Bonito, 27 Whitefish, 5 Barracuda, 5 Calico Bass"
256,daveys-locker,2019-06-05,Thunderbird,Overnight,33,"177 Whitefish, 136 Rockfish, 11 Sheephead, 1 Lingcod, 1 Barracuda, 1 Yellowtail"
257,daveys-locker,2019-06-05,Western Pride,1/2 Day AM,33,"90 Sculpin, 1 Sheephead, 1 Sand Bass"
258,daveys-locker,2019-06-05,Western Pride,1/2 Day PM,44,"35 Sculpin, 2 Whitefish"
259,daveys-locker,2019-06-06,Freelance,3/4 Day,57,"87 Whitefish, 26 Rockfish, 6 Calico Bass, 6 Yellowtail, 4 Sheephead, 2 Barracuda, 1 Bonito"
260,daveys-locker,2019-06-06,Thunderbird,Overnight,27,"150 Whitefish, 150 Rockfish, 4 Yellowtail, 1 Lingcod, 1 Halibut"
261,daveys-locker,2019-06-06,Western Pride,1/2 Day AM,39,"166 Sculpin, 18 Whitefish, 2 Vermilion Rockfish"
262,daveys-locker,2019-06-06,Western Pride,1/2 Day PM,31,"7 Rockfish, 5 Sand Bass, 5 Sculpin, 3 Sheephead"
263,daveys-locker,2019-06-07,Freelance,3/4 Day,77,"125 Sculpin, 25 Whitefish, 10 Calico Bass, 10 Rockfish"
264,daveys-locker,2019-06-07,Thunderbird,Overnight,37,"257 Whitefish, 92 Rockfish, 41 Yellowtail, 9 Sheephead, 3 Calico Bass"
265,daveys-locker,2019-06-07,Western Pride,1/2 Day AM,37,"167 Sculpin, 24 Whitefish, 2 Vermilion Rockfish"
266,daveys-locker,2019-06-07,Western Pride,1/2 Day PM,43,"107 Sculpin, 5 Whitefish"
267,daveys-locker,2019-06-08,Freelance,1/2 Day Twilight,31,40 Sculpin
268,daveys-locker,2019-06-08,Freelance,3/4 Day,53,"131 Whitefish, 26 Bonito, 21 Calico Bass, 4 Barracuda, 3 Sculpin, 3 Yellowtail, 2 Sheephead"
269,daveys-locker,2019-06-08,Thunderbird,Overnight,37,15 Yellowtail
270,daveys-locker,2019-06-08,Western Pride,1/2 Day AM,26,130 Sculpin
271,daveys-locker,2019-06-08,Western Pride,1/2 Day PM,54,81 Sculpin
272,daveys-locker,2019-06-09,Bongos,3/4 Day,6,"8 Barracuda, 5 Yellowtail, 2 Bonito"
273,daveys-locker,2019-06-09,Freelance,1/2 Day Twilight,35,73 Sculpin
274,daveys-locker,2019-06-09,Freelance,3/4 Day,55,"45 Whitefish, 27 Yellowtail, 15 Calico Bass, 2 Sheephead, 2 Bonito, 1 Barracuda"
275,daveys-locker,2019-06-09,Thunderbird,Overnight,26,"182 Whitefish, 94 Rockfish, 16 Yellowtail, 12 Sheephead, 7 Calico Bass"
276,daveys-locker,2019-06-09,Western Pride,1/2 Day AM,33,"62 Sculpin, 11 Whitefish, 1 Halibut"
277,daveys-locker,2019-06-09,Western Pride,1/2 Day PM,41,108 Sculpin
278,daveys-locker,2019-06-11,Freelance,3/4 Day,66,5 Yellowtail
279,daveys-locker,2019-06-11,Thunderbird,Overnight,30,"427 Rockfish, 136 Yellowtail, 39 Bonito, 18 Calico Bass, 16 Sheephead, 6 Barracuda, 5 Lingcod"
280,daveys-locker,2019-06-11,Western Pride,1/2 Day AM,24,"76 Sculpin, 3 Whitefish"
281,daveys-locker,2019-06-11,Western Pride,1/2 Day PM,40,"6 Yellowtail, 3 Calico Bass"
282,daveys-locker,2019-06-12,Freelance,3/4 Day,77,"30 Whitefish, 15 Sculpin, 9 Yellowtail, 4 Calico Bass"
283,daveys-locker,2019-06-12,Thunderbird,Overnight,27,"13 Yellowtail, 10 Bluefin Tuna, 6 Yellowfin Tuna"
284,daveys-locker,2019-06-12,Western Pride,1/2 Day AM,35,"80 Sculpin, 3 Whitefish"
285,daveys-locker,2019-06-12,Western Pride,1/2 Day PM,34,1 Yellowtail
286,daveys-locker,2019-06-13,Freelance,3/4 Day,77,18 Yellowtail
287,daveys-locker,2019-06-13,Thunderbird,2 Day,27,"14 Yellowtail, 10 Bluefin Tuna, 6 Yellowfin Tuna"
288,daveys-locker,2019-06-13,Western Pride,1/2 Day AM,36,"131 Sculpin, 16 Whitefish, 1 Sheephead"
289,daveys-locker,2019-06-13,Western Pride,1/2 Day PM,23,"55 Sculpin, 10 Whitefish"
290,daveys-locker,2019-06-14,Bongos,Full Day,6,"14 Yellowtail, 11 Bonito, 10 Calico Bass"
291,daveys-locker,2019-06-14,Freelance,1/2 Day Twilight,31,45 Sculpin
292,daveys-locker,2019-06-14,Freelance,3/4 Day,74,"61 Whitefish, 31 Bonito, 18 Calico Bass, 10 Rockfish, 10 Yellowtail, 3 Sheephead, 2 Barracuda"
293,daveys-locker,2019-06-14,Thunderbird,Overnight,37,"129 Rockfish, 93 Yellowtail, 77 Whitefish, 12 Sheephead, 6 Calico Bass, 5 Bonito, 2 Lingcod, 2 Barracuda"
294,daveys-locker,2019-06-14,Western Pride,3/4 Day,48,"60 Bonito, 28 Yellowtail, 13 Calico Bass, 11 Barracuda, 1 Bocaccio"
295,daveys-locker,2019-06-15,Bongos,Full Day,5,"20 Calico Bass, 5 Bonito, 3 Yellowtail"
296,daveys-locker,2019-06-15,Freelance,1/2 Day Twilight,49,150 Sculpin
297,daveys-locker,2019-06-15,Freelance,3/4 Day,55,"21 Whitefish, 6 Calico Bass, 6 Bonito, 6 Yellowtail, 5 Blue Perch, 2 Barracuda"
298,daveys-locker,2019-06-15,Thunderbird,Overnight,21,"94 Rockfish, 33 Whitefish, 26 Yellowtail, 11 Bonito, 7 Calico Bass, 4 Sheephead"
299,daveys-locker,2019-06-15,Western Pride,1/2 Day AM,50,"87 Sculpin, 71 Whitefish, 1 Sheephead"
300,daveys-locker,2019-06-15,Western Pride,1/2 Day PM,45,"58 Sculpin, 2 Rockfish"
301,daveys-locker,2019-06-16,Freelance,1/2 Day Twilight,66,50 Sculpin
302,daveys-locker,2019-06-16,Freelance,3/4 Day,56,"95 Whitefish, 31 Calico Bass, 12 Blue Perch, 11 Rockfish, 6 Barracuda, 6 Yellowtail, 5 Sheephead, 1 Halibut"
303,daveys-locker,2019-06-16,Western Pride,1/2 Day AM,46,"126 Sculpin, 18 Whitefish"
304,daveys-locker,2019-06-16,Western Pride,1/2 Day PM,46,"45 Vermilion Rockfish, 30 Rockfish, 25 Bocaccio, 5 Sanddab, 3 Whitefish"
305,daveys-locker,2019-06-17,Freelance,3/4 Day,70,"35 Yellowtail, 33 Calico Bass, 12 Blue Perch, 11 Whitefish, 7 Sheephead, 4 Barracuda, 1 Bonito"
306,daveys-locker,2019-06-17,Patriot (Newport),3/4 Day,30,"42 Whitefish, 28 Bonito, 14 Calico Bass, 4 Barracuda, 4 Yellowtail, 1 Blue Perch, 1 Opaleye"
307,daveys-locker,2019-06-17,Thunderbird,Overnight,37,"290 Whitefish, 270 Rockfish"
308,daveys-locker,2019-06-17,Western Pride,1/2 Day AM,54,"170 Sculpin, 49 Whitefish, 5 Blue Perch"
309,daveys-locker,2019-06-17,Western Pride,1/2 Day PM,37,"94 Sculpin, 40 Whitefish"
310,daveys-locker,2019-06-18,Freelance,3/4 Day,79,"13 Whitefish, 11 Blue Perch, 10 Calico Bass, 8 Yellowtail, 5 Barracuda, 1 Sheephead"
311,daveys-locker,2019-06-18,Thunderbird,Overnight,32,30 Yellowtail
312,daveys-locker,2019-06-18,Western Pride,1/2 Day AM,28,"95 Sculpin, 36 Whitefish, 11 Calico Bass, 5 Sheephead, 5 Sand Bass, 1 Barracuda, 1 Lingcod"
313,daveys-locker,2019-06-18,Western Pride,1/2 Day PM,28,"240 Sculpin, 58 Sand Bass, 12 Whitefish, 12 Rockfish, 1 Barracuda, 1 Sheephead"
314,daveys-locker,2019-06-19,Bongos,3/4 Day,6,"32 Whitefish, 30 Bonito, 29 Rockfish, 15 Vermilion Rockfish, 15 Bocaccio, 2 Sheephead, 2 Calico Bass, 1 Yellowtail, 1 Blacksmith"
315,daveys-locker,2019-06-19,Freelance,3/4 Day,79,"135 Sculpin, 30 Whitefish, 2 Yellowtail"
316,daveys-locker,2019-06-19,Thunderbird,Overnight,34,11 Yellowtail
317,daveys-locker,2019-06-19,Western Pride,1/2 Day AM,37,"110 Sculpin, 25 Calico Bass, 15 Whitefish"
318,daveys-locker,2019-06-19,Western Pride,1/2 Day AM,37,"110 Sculpin, 25 Calico Bass, 15 Whitefish"
319,daveys-locker,2019-06-19,Western Pride,1/2 Day PM,46,"20 Calico Bass, 3 Sculpin, 1 Sheephead, 1 Blue Perch"
320,daveys-locker,2019-06-20,Bongos,1/2 Day AM,3,"6 Calico Bass, 1 Yellowtail"
321,daveys-locker,2019-06-20,Freelance,3/4 Day,53,"71 Sculpin, 15 Whitefish, 4 Bonito, 2 Calico Bass, 1 Blue Perch, 1 Yellowtail"
322,daveys-locker,2019-06-20,Freelance,3/4 Day,53,"71 Sculpin, 15 Whitefish, 4 Bonito, 2 Calico Bass, 1 Blue Perch, 1 Yellowtail"
323,daveys-locker,2019-06-20,Thunderbird,Overnight,37,"138 Rockfish, 47 Whitefish, 17 Sheephead, 9 Calico Bass, 6 Yellowtail, 2 Lingcod"
324,daveys-locker,2019-06-20,Western Pride,1/2 Day AM,51,"157 Sculpin, 59 Whitefish, 1 Sheephead"
325,daveys-locker,2019-06-20,Western Pride,1/2 Day PM,17,"20 Calico Bass, 11 Sand Bass, 2 Blue Perch, 1 Triggerfish, 1 Sheephead"
326,daveys-locker,2019-06-21,Freelance,1/2 Day Twilight,18,"6 Whitefish, 6 Rockfish, 6 Sand Bass, 6 Sculpin, 1 Calico Bass"
327,daveys-locker,2019-06-21,Freelance,3/4 Day,55,"75 Whitefish, 19 Calico Bass, 17 Yellowtail, 6 Blue Perch, 3 Sheephead"
328,daveys-locker,2019-06-21,Western Pride,1/2 Day AM,29,"125 Sculpin, 33 Whitefish, 7 Calico Bass, 6 Rockfish, 2 Blacksmith"
329,daveys-locker,2019-06-21,Western Pride,1/2 Day PM,34,"32 Calico Bass, 17 Sand Bass, 14 Whitefish, 10 Rockfish, 8 Sculpin, 4 Barracuda, 3 Blue Perch"
330,daveys-locker,2019-06-22,Freelance,1/2 Day Twilight,55,"124 Sculpin, 2 Vermilion Rockfish, 1 Whitefish"
331,daveys-locker,2019-06-22,Freelance,3/4 Day,55,"95 Whitefish, 38 Yellowtail, 21 Calico Bass, 8 Blue Perch, 5 Sheephead, 2 Bonito, 2 Barracuda"
332,daveys-locker,2019-06-22,Thunderbird,2 Day,20,"308 Rockfish, 60 Yellowtail, 39 Calico Bass, 18 Whitefish, 13 Bonito, 8 Sheephead, 6 Barracuda, 4 Lingcod, 1 Blue Perch"
333,daveys-locker,2019-06-22,Western Pride,1/2 Day AM,47,"144 Sculpin, 21 Whitefish"
334,daveys-locker,2019-06-22,Western Pride,1/2 Day PM,49,"20 Calico Bass, 4 Sand Bass, 2 Sheephead, 1 Halibut"
335,daveys-locker,2019-06-23,Bongos,Full Day,4,"15 Bonito, 12 Calico Bass, 3 Yellowtail"
336,daveys-locker,2019-06-23,Freelance,3/4 Day,55,"31 Whitefish, 26 Yellowtail, 16 Calico Bass, 12 Blue Perch, 3 Bonito, 3 Barracuda, 2 Sheephead"
337,daveys-locker,2019-06-23,Thunderbird,Overnight,34,"153 Rockfish, 38 Whitefish, 8 Yellowtail, 7 Sheephead, 5 Barracuda, 3 Bonito, 1 Lingcod"
338,daveys-locker,2019-06-23,Western Pride,1/2 Day AM,48,"152 Sculpin, 39 Whitefish"
339,daveys-locker,2019-06-24,Freelance,3/4 Day,55,"34 Whitefish, 31 Blue Perch, 18 Yellowtail, 7 Calico Bass, 3 Barracuda, 2 Sheephead, 1 Sand Bass, 1 Sargo"
340,daveys-locker,2019-06-24,Patriot (Newport),Full Day,23,"28 Whitefish, 14 Yellowtail, 6 Bonito, 6 Calico Bass, 3 Barracuda, 2 Rockfish, 1 Blue Perch"
341,daveys-locker,2019-06-24,Thunderbird,Overnight,35,"200 Rockfish, 16 Barracuda, 13 Calico Bass, 11 Yellowtail, 3 Sheephead"
342,daveys-locker,2019-06-24,Thunderbird,Overnight,35,"200 Rockfish, 16 Barracuda, 3 Sheephead"
343,daveys-locker,2019-06-24,Western Pride,1/2 Day AM,31,"133 Sculpin, 28 Whitefish"
344,daveys-locker,2019-06-24,Western Pride,1/2 Day PM,48,"190 Sculpin, 3 Whitefish"
345,daveys-locker,2019-06-25,Freelance,3/4 Day,71,"45 Sculpin, 41 Whitefish, 2 Barracuda, 2 Calico Bass, 1 Rock Sole, 1 Blue Perch, 1 Vermilion Rockfish, 1 Bonito, 1 Yellowtail"
346,daveys-locker,2019-06-25,Thunderbird,Overnight,28,"117 Calico Bass, 86 Whitefish, 27 Sheephead, 12 Yellowtail, 5 Barracuda"
347,daveys-locker,2019-06-25,Western Pride,1/2 Day AM,44,"185 Sculpin, 26 Whitefish, 1 Vermilion Rockfish"
348,daveys-locker,2019-06-25,Western Pride,1/2 Day PM,44,"166 Sculpin, 22 Whitefish"
349,daveys-locker,2019-06-27,Freelance,3/4 Day,55,"35 Blue Perch, 24 Yellowtail, 22 Whitefish, 13 Calico Bass, 7 Bonito, 2 Barracuda"
350,daveys-locker,2019-06-27,Thunderbird,Overnight,25,"59 Calico Bass, 28 Rockfish, 16 Yellowtail, 12 Sheephead, 3 Bonito, 2 Barracuda, 1 Lingcod, 1 Halibut"
351,daveys-locker,2019-06-27,Western Pride,1/2 Day AM,30,"150 Sculpin, 29 Whitefish, 12 Calico Bass, 5 Sand Bass, 1 Sheephead"
352,daveys-locker,2019-06-27,Western Pride,1/2 Day PM,48,"163 Sculpin, 21 Whitefish"
353,daveys-locker,2019-06-28,Freelance,3/4 Day,55,"30 Whitefish, 25 Calico Bass, 12 Yellowtail, 5 Blue Perch, 5 Sheephead, 4 Barracuda, 3 Halibut, 2 Bonito"
354,daveys-locker,2019-06-28,Thunderbird,Overnight,26,"38 Whitefish, 21 Calico Bass, 10 Sheephead, 5 Barracuda, 4 Yellowtail, 3 Bonito"
355,daveys-locker,2019-06-28,Western Pride,1/2 Day AM,35,"175 Sculpin, 10 Whitefish, 1 Sand Bass"
356,daveys-locker,2019-06-28,Western Pride,1/2 Day PM,44,"22 Calico Bass, 8 Sand Bass, 3 Rockfish, 3 Whitefish, 3 Yellowtail, 1 Sheephead"
357,daveys-locker,2019-06-29,Bongos,Full Day,5,"25 Calico Bass, 5 Bonito, 4 Yellowtail"
358,daveys-locker,2019-06-29,Freelance,1/2 Day Twilight,30,"133 Sculpin, 8 Sanddab, 4 Whitefish"
359,daveys-locker,2019-06-29,Freelance,3/4 Day,44,"220 Sculpin, 35 Whitefish, 14 Calico Bass, 12 Rockfish, 11 Sand Bass, 2 Sheephead, 2 Yellowtail"
360,daveys-locker,2019-06-29,Western Pride,1/2 Day AM,48,"240 Sculpin, 46 Whitefish"
361,daveys-locker,2019-06-29,Western Pride,1/2 Day PM,48,"14 Calico Bass, 3 Whitefish, 3 Yellowtail, 2 Sheephead"
362,daveys-locker,2019-06-30,Bongos,Full Day,4,"20 Calico Bass, 17 Yellowtail, 15 Bonito"
363,daveys-locker,2019-06-30,Freelance,1/2 Day Twilight,49,154 Sculpin
364,daveys-locker,2019-06-30,Freelance,3/4 Day,55,"91 Blue Perch, 31 Whitefish, 23 Calico Bass, 18 Yellowtail, 3 Barracuda, 2 Sheephead"
365,daveys-locker,2019-06-30,Thunderbird,2 Day,26,"127 Vermilion Rockfish, 78 Calico Bass, 31 Yellowtail, 17 Sheephead, 10 Whitefish, 3 Bonito"
366,daveys-locker,2019-06-30,Western Pride,1/2 Day AM,44,"206 Sculpin, 30 Whitefish"
367,daveys-locker,2019-07-01,Freelance,3/4 Day,55,"31 Blue Perch, 19 Whitefish, 7 Calico Bass, 6 Barracuda, 3 Sheephead, 3 Yellowtail, 2 Bonito, 1 Sculpin"
368,daveys-locker,2019-07-01,Western Pride,1/2 Day AM,31,"155 Sculpin, 40 Whitefish, 5 Calico Bass, 4 Sand Bass, 2 Sheephead"
369,daveys-locker,2019-07-01,Western Pride,1/2 Day PM,25,"43 Calico Bass, 21 Sand Bass, 7 Blacksmith, 5 Rockfish, 4 Whitefish"
370,daveys-locker,2019-07-03,Freelance,3/4 Day,55,"21 Whitefish, 9 Bonito, 8 Barracuda, 7 Yellowtail, 4 Calico Bass"
371,daveys-locker,2019-07-03,Western Pride,1/2 Day AM,40,"180 Sculpin, 25 Whitefish, 1 Sand Bass, 1 Blue Perch"
372,daveys-locker,2019-07-03,Western Pride,1/2 Day PM,45,"32 Calico Bass, 5 Sand Bass, 1 Blue Perch, 1 Whitefish"
373,daveys-locker,2019-07-05,Bongos,1/2 Day AM,6,"21 Rockfish, 4 Bonito, 1 Mako Shark Released"
374,daveys-locker,2019-07-05,Bongos,1/2 Day PM,6,"30 Calico Bass Released, 8 Calico Bass, 1 Barracuda"
375,daveys-locker,2019-07-05,Bongos,1/2 Day PM,4,"2 Spanish Jack, 2 Barracuda, 1 Calico Bass, 1 Yellowtail"
376,daveys-locker,2019-07-05,Freelance,3/4 Day,51,"21 Whitefish, 21 Calico Bass, 16 Blue Perch, 6 Barracuda, 4 Bonito, 1 Yellowtail"
377,daveys-locker,2019-07-05,Thunderbird,3/4 Day,45,"13 Whitefish, 13 Calico Bass, 3 Barracuda, 1 Bonito, 1 Yellowtail"
378,daveys-locker,2019-07-05,Western Pride,1/2 Day AM,45,"195 Sculpin, 33 Whitefish"
379,daveys-locker,2019-07-05,Western Pride,1/2 Day PM,47,"50 Calico Bass, 13 Sand Bass, 5 Rockfish, 1 Halibut"
380,daveys-locker,2019-07-06,Freelance,3/4 Day,52,"122 Whitefish, 11 Calico Bass, 5 Spanish Jack, 5 Blue Perch, 4 Yellowtail, 3 Sheephead, 3 Barracuda, 2 Bonito"
381,daveys-locker,2019-07-06,Thunderbird,Overnight,27,"59 Rockfish, 48 Whitefish, 42 Calico Bass, 6 Sheephead, 2 Bonito, 2 Barracuda, 2 Yellowtail"
382,daveys-locker,2019-07-06,Western Pride,1/2 Day AM,48,"208 Sculpin, 42 Whitefish"
383,daveys-locker,2019-07-06,Western Pride,1/2 Day AM,48,"208 Sculpin, 42 Whitefish"
384,daveys-locker,2019-07-06,Western Pride,1/2 Day PM,43,"35 Sculpin, 18 Calico Bass, 11 Rockfish, 6 Blue Perch, 4 Sheephead, 4 Sand Bass"
385,daveys-locker,2019-07-07,Bongos,Full Day,4,"20 Rockfish, 3 Sheephead, 3 Bonito, 1 Calico Bass"
386,daveys-locker,2019-07-07,Freelance,1/2 Day Twilight,60,200 Sculpin
